HoleID,Depth (feet),Elevation (feet),q_c (tsf),f_s (tsf),U_2 (ft-head),B_q,q_t (tsf),U_0 (ft-head),R_f (%),F_r,Q_t,Ic,Q_tn,Icn,Zone_Icn,SBT_Icn,Zone_LCPC,Q_s (Tons),Q_b (Tons),Q_ult (Tons)
"CPT-13",-6.167979,3.832021,143.43086632,0.38638093,-10.87996574,-0.00241085,143.43086632,0.17087212,0.26938478,0.27005629,407.25349721,1.07899269,234.66472798,1.2780484,7,"Gravelly_sand_Dense_Sand",6,30.21432072,45.99884123,76.21316195
"CPT-13",-6.2335958,3.7664042,142.43880718,0.38638093,-10.67922837,-0.00239809,142.43880718,0.23659217,0.271261,0.27194915,402.43140014,1.08494808,232.45807203,1.28312483,7,"Gravelly_sand_Dense_Sand",6,30.51569519,45.68068397,76.19637916
"CPT-13",-6.2992126,3.7007874,141.45719077,0.40726638,-10.41492415,-0.00237091,141.45719077,0.30231222,0.28790787,0.28865111,397.67232156,1.10482298,230.27673647,1.30000679,7,"Gravelly_sand_Dense_Sand",6,30.81706965,45.36587574,76.18294539
"CPT-13",-6.3648294,3.6351706,140.54867345,0.41770911,-10.14058308,-0.00233988,140.54867345,0.36803227,0.2971989,0.29797918,393.15875533,1.11726244,228.22473116,1.31058444,6,"Sands_Clean_Sands",6,31.11844412,45.07451067,76.19295479
"CPT-13",-6.43044619,3.56955381,139.80723978,0.43859457,-9.86289637,-0.00230494,139.80723978,0.43375231,0.31371377,0.3145504,389.14337398,1.13546745,226.45193638,1.32603081,6,"Sands_Clean_Sands",6,31.41981858,44.83672998,76.25654857
"CPT-13",-6.49606299,3.50393701,139.64015613,0.45948002,-9.66885024,-0.00227901,139.64015613,0.49947236,0.32904577,0.3299334,386.75048411,1.15073961,225.6162231,1.33870654,6,"Sands_Clean_Sands",6,31.72119305,44.7831456,76.50433865
"CPT-13",-6.56167979,3.43832021,140.15184979,0.45948002,-9.35101607,-0.00221443,140.15184979,0.56519241,0.32784442,0.32873458,386.25653804,1.1501519,225.88285147,1.33740708,6,"Sands_Clean_Sands",6,32.02256752,44.94724777,76.96981528
"CPT-13",-6.62729659,3.37270341,140.56955891,0.45948002,-9.12685933,-0.00217261,140.56955891,0.63091246,0.32687022,0.32776403,385.50870645,1.1499765,225.99794141,1.33651532,6,"Sands_Clean_Sands",6,32.32394198,45.08120872,77.4051507
"CPT-13",-6.69291339,3.30708661,140.73664255,0.43859457,-8.95288694,-0.00214601,140.73664255,0.6966325,0.31164206,0.31250171,384.09394609,1.1380839,225.71419488,1.32569029,6,"Sands_Clean_Sands",6,32.62531645,45.1347931,77.76010954
"CPT-13",-6.75853018,3.24146982,140.44424617,0.42815184,-8.68189148,-0.0021048,140.44424617,0.76235255,0.30485538,0.30570638,381.44756802,1.13446131,224.69778684,1.32222377,6,"Sands_Clean_Sands",6,32.92669091,45.04102043,77.96771135
"CPT-13",-6.82414698,3.17585302,139.68192704,0.42815184,-8.4510435,-0.00207937,139.68192704,0.8280726,0.30651914,0.30738787,377.55309033,1.13943352,222.93552059,1.32638692,6,"Sands_Clean_Sands",6,33.22806538,44.7965417,78.02460708
"CPT-13",-6.88976378,3.11023622,138.16773151,0.43859457,-8.1733568,-0.00205426,138.16773151,0.89379265,0.31743632,0.3183547,371.66223924,1.15426753,219.98087415,1.33944633,6,"Sands_Clean_Sands",6,33.52943984,44.31093326,77.8403731
"CPT-13",-6.95538058,3.04461942,136.7370778,0.43859457,-7.95254568,-0.00204037,136.7370778,0.95951269,0.3207576,0.32170432,366.05228436,1.162264,217.17481046,1.34659361,6,"Sands_Clean_Sands",6,33.83081431,43.852117,77.68293131
